Session,Inst Name,Tala,Label,Matra,Half beat,Half,Misc 1,Misc 2,Cadence,Tabla solo,Inst,Tabla,Inst Density,Tabla Density,Inst Peak,Tabla Peak,Inst Player,Tabla Player ,Chunk
AnuBh_Drut,Sitar,Drut teental,72|15,15,On,1,Gat,,,N,2660.877402,2660.87694,9.5,6.5,0.294301,0.031606,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,72|16,16,On,1,Gat,,,N,2661.104355,2661.095469,9.5,6.5,0.258252,0.132549,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|1,1,On,1,Gat,,,N,2661.302443,2661.313087,10,6.5,0.339865,0.183188,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|2,2,On,1,Gat,,,N,2661.535229,2661.529139,9.5,6.5,0.348136,0.016628,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|3,3,On,1,Gat,,,N,2661.74452,2661.750177,9.5,6.5,0.238825,0.034608,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|4,4,On,1,Gat,,,N,2661.969679,2661.972543,9.5,6.5,0.234298,0.131689,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|5,5,On,1,Gat,,,N,2662.170491,2662.187721,9.5,6,0.377331,0.156816,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|6,6,On,1,Gat,,,N,2662.385037,2662.399944,9.5,6,0.245167,0.035308,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|7,7,On,1,Gat,,,N,2662.616645,2662.614949,9.5,6,0.65034,0.026426,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|8,8,On,1,Gat,,,N,,2662.832918,,6.5,,0.150975,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|9,9,On,1,Gat,,,N,2663.089955,2663.041732,9.5,6,0.297781,0.165821,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|10,10,On,1,Gat,,,N,2663.284208,2663.260359,9.5,6,0.426118,0.017307,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|11,11,On,1,Gat,,,N,2663.509961,2663.477178,9.5,6,0.297534,0.036066,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|12,12,On,1,Gat,,,N,2663.728554,2663.706025,9.5,6.5,0.080437,0.176623,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|13,13,On,1,Gat,,,N,2663.932588,2663.941797,9.5,6.5,0.135193,0.114127,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|14,14,On,1,Gat,,,N,,2664.130302,,6.5,,0.023884,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|15,15,On,1,Gat,,,N,2664.380187,2664.351591,9.5,6.5,0.160565,0.030024,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,73|16,16,On,1,Gat,,,N,2664.62446,2664.588381,9,6,0.125209,0.111528,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|1,1,On,1,Gat,,,N,2664.83397,2664.811432,9.5,5.5,0.255244,0.163657,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|2,2,On,1,Gat,,,N,,2665.032327,,5.5,,0.011173,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|3,3,On,1,Gat,,,N,2665.267406,2665.250742,9,5.5,0.174689,0.042044,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|4,4,On,1,Gat,,,N,2665.525364,2665.477922,8.5,5,0.26372,0.10543,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|5,5,On,1,Gat,,,N,2665.740603,2665.695974,8.5,5,0.267449,0.11505,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|6,6,On,1,Gat,,,N,2665.920905,2665.909558,8.5,5,0.186203,0.013789,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|7,7,On,1,Gat,,,N,2666.163639,2666.136944,8.5,4.5,0.167319,0.025531,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|8,8,On,1,Gat,,,N,2666.407844,2666.363579,8,4.5,0.199996,0.119252,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|9,9,On,1,Gat,,,N,2666.60038,2666.582806,8.5,5,0.172658,0.144753,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|10,10,On,1,Gat,,,N,2666.819266,2666.805316,8.5,5,0.173117,0.016312,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|11,11,On,1,Gat,,,N,2667.060794,2667.022789,8.5,5,0.132726,0.037308,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|12,12,On,1,Gat,,,N,2667.258619,2667.246536,9,5.5,0.404007,0.151121,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|13,13,On,1,Gat,,,N,2667.473067,2667.457229,9,5.5,0.241649,0.082252,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|14,14,On,1,Gat,,,N,2667.689902,2667.664672,9,6,0.132561,0.017261,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|15,15,On,1,Gat,,,N,2667.893737,2667.888936,9.5,6,0.203581,0.022007,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,74|16,16,On,1,Gat,,,N,2668.093484,2668.105513,9.5,6.5,0.27085,0.065958,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|1,1,On,1,Gat,,,N,,2668.314945,,6.5,,0.131621,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|2,2,On,1,Gat,,,N,2668.564262,2668.521921,9,6.5,0.160969,0.012973,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|3,3,On,1,Gat,,,N,2668.756305,2668.7313,9,7,0.500995,0.02059,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|4,4,On,1,Gat,,,N,2668.99528,2668.949311,9,7.5,0.172372,0.094492,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|5,5,On,1,Gat,,,N,2669.180902,2669.16787,9,7,0.457992,0.133615,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|6,6,On,1,Gat,,,N,,2669.385894,,7,,0.010553,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|7,7,On,1,Gat,,,N,2669.577914,2669.599313,9,7,0.139042,0.024379,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|8,8,On,1,Gat,,,N,2669.808997,2669.822585,8.5,7,0.376263,0.122421,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|9,9,On,1,Gat,,,N,2670.038207,2670.038226,8.5,6.5,0.523387,0.179907,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|10,10,On,1,Gat,,,N,2670.232874,,8.5,,0.043747,,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|11,11,On,1,Gat,,,N,,2670.463608,,6,,0.030125,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|12,12,On,1,Gat,,,N,2670.634347,2670.679748,9,6,0.460654,0.093953,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|13,13,On,1,Gat,,,N,2670.879079,2670.885411,8.5,6,0.192253,0.046369,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|14,14,On,1,Gat,,,N,2671.122369,2671.094319,8.5,6.5,0.08964,0.025101,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|15,15,On,1,Gat,,,N,2671.323629,2671.317512,8.5,6.5,0.106758,0.045333,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,75|16,16,On,1,Gat,,,N,2671.535941,2671.527035,9,6.5,0.152415,0.072947,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|1,1,On,1,Gat,,,N,2671.770771,2671.734791,9,6.5,0.465963,0.317922,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|2,2,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|3,3,On,1,Gat,,,N,2672.173305,2672.18259,9,6,0.076682,0.046331,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|4,4,On,1,Gat,,,N,2672.388423,2672.412253,9,7,0.149285,0.086587,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|5,5,On,1,Gat,,,N,2672.605373,2672.61278,9.5,7,0.336963,0.161833,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|6,6,On,1,Gat,,,N,2672.833537,2672.83684,9.5,7,0.287257,0.013613,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|7,7,On,1,Gat,,,N,2673.036313,2673.031023,9.5,7,0.253177,0.086468,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|8,8,On,1,Gat,,,N,2673.254413,2673.250952,9.5,7.5,0.255707,0.106027,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|9,9,On,1,Gat,,,N,2673.477129,2673.471725,9.5,7,0.603333,0.183492,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|10,10,On,1,Gat,,,N,2673.693449,2673.687315,9.5,7,0.16179,0.02152,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|11,11,On,1,Gat,,,N,2673.930115,2673.909757,9.5,7.5,0.042987,0.060008,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|12,12,On,1,Gat,,,N,2674.132986,2674.128032,9.5,8,0.397126,0.180841,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|13,13,On,1,Gat,,,N,2674.33929,2674.331467,9.5,7.5,0.329541,0.015462,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|14,14,On,1,Gat,,,N,2674.559988,2674.539616,9.5,7.5,0.08777,0.020653,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|15,15,On,1,Gat,,,N,2674.762249,2674.773569,9.5,7.5,0.4753,0.061096,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,76|16,16,On,1,Gat,,,N,,2674.994904,,7,,0.071008,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|1,1,On,1,Gat,,,N,2675.192959,2675.204031,9.5,7,0.243809,0.248166,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|2,2,On,1,Gat,,,N,2675.446165,2675.437681,9.5,7,0.082362,0.011934,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|3,3,On,1,Gat,,,N,2675.62493,2675.639994,9.5,7,0.257454,0.04466,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|4,4,On,1,Gat,,,N,2675.865889,2675.857869,9.5,7,0.091499,0.109161,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|5,5,On,1,Gat,,,N,2676.056666,2676.064062,9.5,7,0.12939,0.192247,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|6,6,On,1,Gat,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|7,7,On,1,Gat,,,N,2676.507597,2676.480373,9,6,0.385574,0.036893,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|8,8,On,1,Gat,,,N,2676.724161,2676.713349,9,6,0.191915,0.089638,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|9,9,On,1,Gat,,,N,2676.978948,2676.931271,9,6,0.131916,0.205608,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|10,10,On,1,Gat,,,N,,2677.15723,,5.5,,0.013758,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|11,11,On,1,Gat,,,N,2677.356774,2677.381166,8.5,6,0.228011,0.047923,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|12,12,On,1,Gat,,,N,2677.600485,2677.602771,8.5,6,0.107694,0.17848,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|13,13,On,1,Gat,,,N,2677.816638,2677.810503,8.5,5.5,0.127907,0.035295,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|14,14,On,1,Gat,,,N,,2678.010663,,6,,0.01796,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|15,15,On,1,Gat,,,N,2678.235516,2678.243329,8,6,0.067192,0.048361,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,77|16,16,On,1,Gat,,,N,2678.458733,2678.466856,8.5,6.5,0.14045,0.113909,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|1,1,On,1,Gat,,,N,2678.707424,2678.684727,8.5,6,0.050815,0.266655,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|2,2,On,1,Gat,,,N,2678.919243,2678.894763,8.5,6,0.117174,0.008945,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|3,3,On,1,Gat,,,N,2679.098384,2679.114664,8.5,6.5,0.298201,0.060169,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|4,4,On,1,Gat,,,N,2679.347906,2679.322805,9,6.5,0.119976,0.06,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|5,5,On,1,Gat,,,N,2679.550636,2679.544603,9,7,0.115243,0.191172,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|6,6,On,1,Gat,,,N,2679.740439,2679.774818,9,7,0.130218,0.032518,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|7,7,On,1,Gat,,,N,2679.989184,2679.98632,9,7,0.046108,0.030673,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|8,8,On,1,Gat,,,N,2680.223177,2680.199001,9.5,7,0.101054,0.075049,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|9,9,On,1,Gat,,,N,2680.444921,2680.406094,9.5,7,0.151432,0.113916,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|10,10,On,1,Gat,,,N,2680.610255,2680.629637,9.5,7.5,0.096121,0.07949,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|11,11,On,1,Gat,,,N,2680.846461,2680.841926,9.5,8,0.137378,0.030671,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|12,12,On,1,Gat,,,N,2681.069468,2681.070686,9.5,7.5,0.155033,0.096225,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|13,13,On,1,Gat,,,N,2681.315261,2681.272727,9.5,7.5,0.289538,0.02011,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|14,14,On,1,Gat,,,N,,2681.483519,,7.5,,0.028031,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|15,15,On,1,Gat,,,N,2681.712177,2681.7076,9.5,8,0.160798,0.041671,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,78|16,16,On,1,Gat,,,N,,2681.927837,,7.5,,0.071763,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|1,1,On,1,Gat,,,N,2682.135257,2682.146355,9,7.5,0.289654,0.277337,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|2,2,On,1,Gat,,,N,2682.343377,2682.360539,9,7.5,0.074644,0.01247,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|3,3,On,1,Gat,,,N,2682.593739,2682.570685,9,7.5,0.070088,0.032127,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|4,4,On,1,Gat,,,N,2682.821539,2682.78953,9,7,0.10686,0.113941,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|5,5,On,1,Gat,,,N,2682.995005,2683.002948,9,7,0.322259,0.198117,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|6,6,On,1,Gat,,,N,2683.242213,2683.216317,9,6.5,0.193594,0.019615,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|7,7,On,1,Gat,,,N,2683.439593,2683.424751,9,6,0.486493,0.047065,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|8,8,On,1,Gat,,,N,,2683.64775,,6,,0.114769,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|9,9,On,1,Gat,,,N,2683.884202,2683.861953,8.5,6.5,0.065063,0.129996,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|10,10,On,1,Gat,,,N,2684.058729,2684.080751,9,6.5,0.176679,0.03651,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|11,11,On,1,Gat,,,N,2684.28107,2684.298805,9,6.5,0.167425,0.060484,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|12,12,On,1,Gat,,,N,2684.477073,2684.514635,9,6.5,0.203999,0.180051,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|13,13,On,1,Gat,,,N,2684.702764,2684.70117,9,6.5,0.214274,0.054755,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|14,14,On,1,Gat,,,N,2684.917591,2684.912575,9,7,0.461657,0.022639,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|15,15,On,1,Gat,,,N,2685.144608,2685.12705,9,7,0.149958,0.050061,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,79|16,16,On,1,Gat,,,N,2685.337701,2685.351242,9,7.5,0.06462,0.091706,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|1,1,On,1,Gat,,,N,2685.546975,2685.571457,9.5,7,0.299464,0.212839,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|2,2,On,1,Gat,,,N,2685.784915,,9.5,,0.110684,,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|3,3,On,1,Gat,,,N,2685.981807,2686.001557,9.5,6.5,0.315034,0.041369,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|4,4,On,1,Gat,,,N,2686.220471,2686.226177,9.5,6.5,0.159192,0.12425,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|5,5,On,1,Gat,,,N,2686.445261,2686.438209,9.5,6,0.272631,0.162431,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|6,6,On,1,Gat,,,N,2686.651274,2686.652058,9.5,6,0.195656,0.013297,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|7,7,On,1,Gat,,,N,2686.857276,2686.855388,9.5,5.5,0.36171,0.047472,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|8,8,On,1,Gat,,,N,2687.087434,2687.080298,9.5,6,0.083206,0.118514,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|9,9,On,1,Gat,,,N,2687.277934,2687.286996,9.5,5.5,0.203789,0.181702,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|10,10,On,1,Gat,,,N,2687.529595,2687.507766,9.5,5.5,0.051095,0.021341,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|11,11,On,1,Gat,,,N,2687.701462,2687.723375,9.5,5.5,0.327583,0.082278,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|12,12,On,1,Gat,,,N,2687.922377,2687.946856,9.5,5.5,0.14949,0.201741,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|13,13,On,1,Gat,,,N,2688.133132,2688.144243,9.5,6,0.478885,0.043233,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|14,14,On,1,Gat,,,N,2688.355381,2688.357205,9.5,6.5,0.166752,0.047881,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|15,15,On,1,Gat,,,N,2688.589241,2688.5749,9.5,7,0.081703,0.042789,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,80|16,16,On,1,Gat,,,N,2688.774887,2688.79663,9.5,7.5,0.383348,0.159113,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|1,1,On,1,Gat,,,N,2689.030932,2689.008047,9.5,7,0.043741,0.175472,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|2,2,On,1,Gat,,,N,2689.205095,2689.220165,9.5,7,0.338344,0.016969,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|3,3,On,1,Gat,,,N,2689.449756,2689.430652,9.5,7.5,0.118349,0.044157,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|4,4,On,1,Gat,,,N,2689.631628,2689.649175,9.5,8,0.261384,0.129614,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|5,5,On,1,Gat,,,N,2689.860476,2689.861692,9.5,8,0.077695,0.166975,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|6,6,On,1,Gat,,,N,2690.080927,2690.078815,9.5,7.5,0.097048,0.014245,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|7,7,On,1,Gat,,,N,2690.285161,2690.291926,9.5,7.5,0.284939,0.040299,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|8,8,On,1,Gat,,,N,2690.524158,2690.510233,9.5,7,0.110687,0.124855,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|9,9,On,1,Gat,,,N,2690.712354,2690.723299,9.5,6.5,0.392771,0.12908,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|10,10,On,1,Gat,,,N,2690.935807,2690.94079,9.5,6.5,0.201263,0.019425,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|11,11,On,1,Gat,,,N,2691.154681,2691.156352,9.5,7,0.462398,0.052423,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|12,12,On,1,Gat,,,N,2691.353595,2691.375018,9.5,7,0.248045,0.083554,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|13,13,On,1,Gat,,,N,2691.593668,2691.576015,9,7,0.346822,0.046761,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|14,14,On,1,Gat,,,N,2691.804293,2691.784985,9,7.5,0.100008,0.018995,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|15,15,On,1,Gat,,,N,2692.021165,2692.023894,9,8,0.128679,0.043845,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,81|16,16,On,1,Gat,,,N,2692.275478,2692.244124,9,8,0.07257,0.192785,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,82|1,1,On,1,Gat,,,N,2692.495225,2692.454061,9,8,0.287234,0.258647,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,82|2,2,On,1,Gat,,,N,2692.672434,2692.667038,9,8,0.200634,0.013504,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,82|3,3,On,1,Gat,,,N,2692.875251,2692.885526,9,8.5,0.578017,0.055565,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,82|4,4,On,1,Gat,,,N,2693.109279,2693.113297,9,8.5,0.218208,0.210213,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,82|5,5,On,1,Gat,,,N,2693.336615,2693.324347,9.5,8,0.085653,0.204354,Anupama Bhagwat,Gurdain Rayatt,2M
AnuBh_Drut,Sitar,Drut teental,82|6,6,On,1,Gat,,,N,2693.531099,2693.541833,9.5,7.5,0.341229,0.015957,Anupama Bhagwat,Gurdain Rayatt,2M
