X,LEar_x,LEar_y,LElbow_x,LElbow_y,LEye_x,LEye_y,LShoulder_x,LShoulder_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,Neck_x,Neck_y,Nose_x,Nose_y,REar_x,REar_y,RElbow_x,RElbow_y,REye_x,REye_y,RShoulder_x,RShoulder_y,RWrist_x,RWrist_y
288,NA,NA,323.787,460.85,282.627,270.809,310.062,353.22,315.93,531.428,235.6,537.285,241.521,351.257,274.858,286.55,223.816,278.734,151.38,453.069,259.019,272.852,170.961,349.25,145.474,504.012
289,NA,NA,323.788,460.856,282.626,270.804,310.077,353.221,317.855,531.429,237.514,537.271,241.523,351.259,274.859,286.548,223.804,278.734,151.377,453.082,257.235,272.853,170.955,349.255,145.505,505.91
290,NA,NA,323.777,460.861,282.624,270.807,310.066,353.228,315.917,533.361,235.597,537.319,241.519,351.262,274.857,286.55,223.808,278.74,151.37,453.075,257.234,272.855,170.951,349.252,145.48,505.908
291,NA,NA,323.773,460.852,282.628,270.806,310.068,353.227,315.899,533.36,235.586,537.31,241.523,351.259,274.852,286.546,223.81,278.736,151.361,454.991,257.231,272.853,170.952,349.247,145.49,505.912
292,NA,NA,323.784,460.857,282.625,270.81,310.068,353.226,315.935,531.411,235.591,537.285,241.523,351.259,274.86,286.542,223.801,280.642,151.359,454.987,257.235,272.855,170.954,349.245,145.482,504.007
293,NA,NA,323.786,460.84,282.622,270.81,310.065,353.213,315.93,531.416,235.604,537.3,241.523,351.25,274.869,286.534,223.8,280.655,151.361,454.99,259.022,272.854,170.965,349.242,145.498,504.018
294,NA,NA,323.792,460.848,282.633,270.813,310.069,353.209,315.922,533.372,235.596,537.315,241.524,351.25,274.869,286.534,223.803,280.652,151.372,453.075,259.026,272.856,170.963,349.247,145.488,504.006
295,NA,NA,323.785,458.961,282.632,270.814,310.08,353.21,315.899,533.374,235.581,537.31,241.522,351.252,274.878,286.521,223.807,280.65,151.376,453.067,259.029,272.852,170.959,349.25,145.494,504.005
296,NA,NA,323.785,458.96,282.633,270.816,310.078,353.208,315.907,533.362,235.597,537.316,241.525,351.253,274.881,286.521,223.815,280.685,151.379,453.073,259.031,272.857,170.973,349.259,145.493,504.019
297,NA,NA,323.774,458.955,282.649,270.82,310.066,353.206,313.97,531.424,235.612,537.318,241.523,351.256,274.89,286.528,223.823,282.581,151.365,454.998,259.035,272.859,170.977,351.077,147.374,505.926
298,NA,NA,323.779,458.953,282.652,270.818,310.065,353.204,315.9,531.408,235.623,537.297,241.524,351.256,274.892,286.527,223.836,282.578,151.369,453.081,259.039,272.858,170.973,351.077,147.396,505.926
299,NA,NA,323.777,458.955,284.523,270.813,310.062,353.199,315.901,531.407,235.621,537.284,241.523,351.253,274.892,286.527,223.841,280.688,151.364,453.079,259.04,272.857,170.968,351.077,147.427,505.938
300,NA,NA,325.705,460.909,284.543,270.814,311.985,353.247,311.995,535.338,233.609,541.222,241.544,351.266,276.701,286.529,223.823,278.75,151.408,451.079,259.041,272.832,172.874,349.247,141.563,505.924
301,NA,NA,325.726,460.899,284.528,270.823,311.972,353.243,310.053,537.311,233.606,541.237,241.534,353.059,274.892,286.535,223.823,280.64,151.413,449.187,259.04,272.844,170.979,349.258,141.549,503.999
302,NA,NA,325.723,460.904,282.648,270.83,310.088,353.239,310.05,539.249,233.617,541.24,241.528,353.061,274.883,286.536,223.822,280.624,151.424,449.181,259.039,272.848,170.974,349.254,141.552,503.999
303,NA,NA,325.708,460.884,282.635,270.827,310.08,353.227,311.986,537.293,233.622,541.219,241.524,351.263,274.879,286.542,223.809,280.626,151.412,449.185,259.034,272.857,172.868,349.248,141.546,503.975
304,NA,NA,325.695,460.873,282.63,270.82,310.067,353.214,311.98,537.302,233.634,541.197,241.521,351.257,274.871,286.544,223.812,280.628,151.407,451.081,259.027,272.859,172.881,349.247,141.557,503.975
305,NA,NA,323.818,460.873,282.635,270.827,310.07,353.223,311.979,537.276,233.626,541.217,241.515,353.059,274.866,286.543,223.815,280.624,151.387,451.13,259.027,272.859,170.98,349.26,141.59,504.02
306,NA,NA,323.816,460.869,282.624,270.819,310.072,353.227,311.988,535.317,233.606,539.28,241.513,351.268,274.866,286.536,223.816,280.635,151.384,451.121,259.03,272.859,170.971,349.254,143.491,504.021
307,NA,NA,323.813,460.863,282.621,270.813,310.07,353.231,311.997,533.393,233.609,541.184,241.509,353.065,274.864,286.537,223.818,280.659,151.366,453.055,259.026,272.861,170.973,349.262,143.483,505.945
308,NA,NA,323.812,460.85,282.616,270.82,310.075,353.233,311.991,535.326,231.718,541.192,241.513,353.065,274.859,286.536,223.811,280.636,151.37,453.062,259.025,272.86,170.963,349.256,143.531,505.963
309,NA,NA,325.683,460.854,282.619,270.816,310.077,353.234,312.018,535.32,233.65,541.203,241.51,353.065,274.862,286.537,223.82,280.657,151.369,453.03,259.024,272.862,170.961,349.255,141.568,505.922
310,NA,NA,325.693,460.857,282.63,270.817,310.082,353.235,313.942,533.391,233.67,541.191,241.513,353.062,274.866,286.535,223.814,280.676,151.393,451.132,259.027,272.862,170.963,349.254,141.562,504.004
311,NA,NA,325.691,460.854,282.624,270.812,310.081,353.235,313.941,533.389,233.664,539.292,241.514,353.067,274.872,286.536,223.813,280.647,151.382,453.036,259.029,272.86,170.957,351.076,141.545,504.018
312,NA,NA,325.683,460.847,282.633,270.817,310.089,353.24,312.02,533.391,233.613,541.199,241.523,353.068,274.88,286.534,223.822,280.623,151.383,451.13,259.034,272.859,170.974,349.26,141.532,505.908
313,NA,NA,323.822,460.846,282.639,270.824,310.081,353.236,312.016,535.317,233.629,539.291,241.519,353.067,274.884,286.536,223.826,280.626,151.384,451.123,259.036,272.858,170.968,349.262,141.542,504
314,NA,NA,325.69,460.845,282.634,270.832,310.075,353.231,312.009,533.386,233.607,539.28,241.519,351.267,274.887,286.54,223.832,280.654,151.391,451.12,259.04,272.862,170.97,349.243,141.589,503.987
315,NA,NA,325.701,460.864,282.642,270.84,310.073,353.23,312.009,535.338,233.647,541.201,241.519,353.061,274.887,286.545,223.825,280.633,151.396,453.029,259.041,272.864,170.958,349.251,141.573,503.981
316,NA,NA,325.704,460.86,282.635,270.841,310.075,353.227,312.002,535.325,233.641,541.192,241.522,351.266,274.886,286.544,223.828,278.749,151.419,451.114,259.044,272.867,170.953,349.238,141.528,502.04
317,NA,NA,325.703,460.881,282.628,270.842,310.083,353.238,312.016,535.351,233.611,541.21,241.522,353.065,274.884,286.54,223.823,280.649,151.399,451.126,259.04,272.864,170.962,349.238,141.56,503.987
318,NA,NA,325.705,460.867,282.646,270.849,310.08,353.239,312.02,535.354,233.633,541.245,241.52,353.074,274.888,286.547,223.82,280.663,151.391,453.031,259.038,272.867,170.962,349.253,139.628,504.022
319,NA,NA,325.699,460.871,282.645,270.851,310.083,353.247,312.001,537.291,233.646,541.26,241.521,353.084,274.886,286.55,223.821,280.67,151.394,453.043,259.038,272.871,170.959,349.259,141.536,505.911
320,NA,NA,325.689,460.893,282.643,270.852,310.088,355.075,310.043,537.311,231.699,543.179,241.52,353.092,274.887,286.551,223.823,280.667,151.396,453.037,259.038,272.872,170.958,349.26,141.548,505.909
321,NA,NA,325.688,460.87,282.634,270.857,310.081,353.25,311.996,537.292,233.608,543.165,241.518,353.085,274.884,286.551,223.81,280.664,151.391,453.04,259.036,272.871,170.962,349.26,141.559,505.911
322,NA,NA,325.693,460.852,282.622,270.859,310.086,353.249,312.001,484.422,231.713,543.159,241.52,353.082,274.882,286.549,223.814,280.666,151.401,451.134,259.035,272.87,170.967,349.253,141.557,505.907
323,NA,NA,325.694,460.841,282.625,270.854,310.079,353.239,313.944,535.337,233.628,541.255,241.514,353.079,274.881,286.548,223.813,280.648,151.393,453.087,259.037,272.866,170.951,349.258,141.583,505.932
324,NA,NA,323.826,460.838,282.62,270.852,310.074,353.237,313.941,533.381,233.619,541.212,241.511,353.082,274.88,286.543,223.809,280.651,151.388,454.995,259.036,272.864,170.945,349.262,143.5,505.935
325,NA,NA,323.817,458.959,282.617,270.848,310.062,353.232,313.953,533.385,233.614,541.205,241.503,353.079,274.88,286.543,223.803,280.648,151.389,455.001,259.033,272.865,170.936,351.078,143.5,505.947
326,NA,NA,325.683,460.843,282.613,270.845,310.059,353.232,313.948,533.392,233.611,541.202,241.503,353.077,274.879,286.542,223.806,280.647,151.388,455.007,259.033,272.865,170.946,349.262,143.494,505.963
327,NA,NA,325.692,460.847,282.611,270.846,310.063,353.228,313.957,535.319,233.624,541.188,241.504,353.073,274.877,286.544,223.805,280.638,151.385,454.994,259.033,272.867,170.947,349.257,143.493,505.961
328,NA,NA,323.819,458.963,282.612,270.847,310.064,353.226,313.953,535.321,233.624,539.293,241.509,353.071,274.874,286.545,223.802,280.631,151.395,453.079,259.033,272.866,170.952,349.256,143.492,505.944
329,NA,NA,323.821,458.964,282.611,270.846,310.061,353.218,313.969,535.317,233.637,539.293,241.508,353.067,274.875,286.545,223.802,280.635,151.398,453.076,259.033,272.868,170.947,349.255,143.482,505.935
330,NA,NA,323.818,458.961,282.615,270.847,310.059,353.216,313.965,533.391,233.627,541.183,241.504,353.067,274.874,286.546,223.801,280.632,151.402,453.073,259.033,272.867,170.939,349.255,141.576,505.925
331,NA,NA,323.821,460.842,282.615,270.841,310.064,353.224,313.962,535.323,233.611,541.201,241.507,353.072,274.875,286.543,223.792,278.744,151.4,453.07,259.03,272.864,170.943,349.258,141.586,505.935
332,NA,NA,323.822,460.849,282.621,270.836,310.069,353.233,313.963,535.325,231.721,541.224,241.509,353.077,274.877,286.544,223.787,278.745,151.401,453.076,259.029,272.863,170.947,349.261,141.59,505.947
333,NA,NA,323.82,460.847,282.615,270.843,310.071,353.231,313.973,533.389,233.623,541.204,241.51,353.073,274.877,286.547,223.788,278.729,151.404,453.068,259.033,272.864,170.946,349.256,141.568,505.934
334,NA,NA,323.816,460.838,282.617,270.854,310.072,353.234,313.958,533.363,233.616,541.21,241.512,353.07,274.88,286.545,223.794,278.723,151.408,453.071,259.04,272.859,170.942,349.25,141.58,505.935
335,NA,NA,323.817,460.845,282.623,270.863,310.067,353.234,313.958,531.431,233.623,541.213,241.508,353.071,274.879,286.557,223.795,278.742,151.405,453.063,259.04,272.867,170.942,349.252,141.571,505.929
336,NA,NA,323.815,460.841,282.62,270.852,310.064,353.233,313.981,531.419,233.642,541.194,241.507,353.073,274.881,286.551,223.793,280.625,151.406,453.063,259.038,272.863,170.942,349.253,141.559,505.924
337,NA,NA,323.821,460.839,282.614,270.853,310.062,353.231,313.975,531.429,233.64,541.205,241.506,353.072,274.875,286.551,223.794,280.637,151.402,453.065,259.032,272.867,170.943,349.254,141.559,505.925
338,NA,NA,323.816,458.965,282.611,270.855,310.062,353.232,315.906,533.367,233.647,541.199,241.504,353.071,274.872,286.554,223.799,280.659,151.403,453.07,259.03,272.875,170.941,349.253,141.554,505.931
339,NA,NA,323.822,460.847,282.609,270.84,310.064,353.23,315.9,533.382,233.622,541.212,241.504,353.069,274.875,286.554,223.794,280.668,151.406,453.054,259.03,272.874,170.941,349.25,141.532,505.916
340,NA,NA,323.825,460.854,282.614,270.833,310.064,353.229,315.921,533.372,233.622,541.211,241.502,353.067,274.877,286.556,223.793,280.673,151.406,453.056,259.03,272.873,170.941,349.245,141.532,505.918
341,NA,NA,323.818,460.857,282.616,270.837,310.068,353.239,313.978,533.382,231.713,541.189,241.503,353.073,274.871,286.557,223.791,280.664,151.407,453.045,259.029,272.873,170.944,349.246,141.531,504.021
342,NA,NA,323.818,460.855,282.612,270.837,310.07,353.247,311.996,484.42,231.697,541.188,241.504,353.079,274.869,286.553,223.789,280.667,151.4,453.035,259.027,272.87,170.94,349.248,141.541,505.914
343,NA,NA,325.685,458.96,282.61,270.836,310.062,353.246,311.991,480.498,231.679,539.256,241.5,353.072,274.867,286.551,223.79,280.648,151.414,451.104,259.026,272.867,170.949,349.24,141.539,503.973
344,NA,NA,323.823,458.95,282.612,270.837,310.061,353.243,310.035,478.52,231.653,539.251,241.497,353.069,274.868,286.551,223.787,280.63,151.412,451.11,259.025,272.865,170.946,349.234,141.557,503.986
345,NA,NA,325.685,458.956,282.612,270.83,310.06,353.239,311.983,480.484,231.668,539.226,241.498,353.064,274.869,286.549,223.79,280.632,151.409,451.105,259.025,272.861,170.946,349.23,141.558,503.982
346,NA,NA,325.693,460.84,282.614,270.823,310.061,353.239,310.054,480.498,231.664,539.252,241.499,353.063,274.87,286.545,223.788,280.636,151.407,451.1,259.024,272.859,170.944,349.23,141.554,503.989
347,NA,NA,325.695,458.958,282.611,270.824,310.068,353.24,313.979,533.38,231.684,539.253,241.504,353.064,274.868,286.544,223.79,280.639,151.398,451.116,259.025,272.859,170.948,349.233,141.575,505.904
348,NA,NA,325.694,458.959,282.61,270.824,310.077,353.239,313.974,533.383,231.701,539.27,241.508,353.063,274.866,286.544,223.791,280.631,151.396,451.13,259.025,272.859,170.949,349.234,143.504,505.939
349,NA,NA,325.698,458.946,282.602,270.823,310.073,353.236,311.999,482.468,231.7,539.264,241.507,353.064,274.863,286.542,223.794,280.632,151.393,453.034,259.026,272.859,170.947,349.239,143.514,505.952
350,NA,NA,325.707,458.94,282.604,270.823,310.066,353.23,311.994,482.453,233.606,539.251,241.504,353.061,274.858,286.543,223.789,280.624,151.398,453.041,259.024,272.859,170.946,349.241,143.499,505.952
351,NA,NA,325.704,458.947,282.605,270.836,310.067,353.235,313.942,482.453,231.72,539.267,241.504,353.067,274.855,286.556,223.786,280.623,151.399,453.06,259.022,272.862,170.945,349.245,143.517,505.975
352,NA,NA,325.697,458.956,282.606,270.843,310.071,353.24,311.99,480.499,231.718,539.287,241.504,353.071,274.857,286.562,223.788,278.746,151.392,453.065,259.022,272.864,170.944,349.246,143.496,505.978
353,NA,NA,325.701,458.95,282.604,270.847,310.069,353.232,312.005,480.482,233.607,539.273,241.504,353.067,274.857,286.563,223.789,278.747,151.391,453.059,259.025,272.867,170.946,349.245,143.49,505.976
354,NA,NA,325.694,458.951,282.604,270.849,310.067,353.228,312.004,480.486,233.608,539.276,241.502,353.067,274.857,286.564,223.791,278.75,151.389,453.057,259.025,272.871,170.946,349.246,143.495,505.977
355,NA,NA,325.705,458.947,282.606,270.847,310.065,353.229,313.946,480.497,231.722,539.267,241.504,353.065,274.859,286.565,223.79,280.632,151.395,453.053,259.025,272.875,170.952,349.243,143.512,505.973
356,NA,NA,325.71,458.95,282.601,270.846,310.067,353.229,313.952,480.497,233.624,539.282,241.504,353.068,274.857,286.563,223.785,280.64,151.392,453.068,259.022,272.876,170.947,349.248,143.484,505.974
357,NA,NA,325.725,458.948,282.6,270.845,310.071,353.226,315.881,480.499,233.623,539.276,241.505,353.065,274.859,286.56,223.789,280.647,151.392,453.067,259.024,272.875,170.948,349.248,141.581,505.972
358,NA,NA,325.724,458.941,282.598,270.844,310.072,353.225,315.887,480.507,233.643,539.283,241.506,353.066,274.861,286.559,223.789,280.646,151.39,453.072,259.026,272.875,170.947,349.251,143.488,505.979
359,NA,NA,325.722,458.948,282.597,270.849,310.073,353.225,315.883,480.51,233.657,541.184,241.505,353.067,274.856,286.567,223.789,280.654,151.392,453.078,259.023,272.877,170.95,349.25,143.491,505.972
360,NA,NA,325.714,458.951,282.592,270.848,310.073,353.22,313.942,480.49,235.561,539.257,241.504,353.063,274.852,286.572,223.785,280.653,151.391,453.087,259.019,272.881,170.947,349.25,143.5,505.976
361,NA,NA,325.713,458.936,282.597,270.844,310.078,353.212,313.942,480.488,235.587,537.317,241.511,351.262,274.854,286.569,223.782,280.641,151.4,453.067,259.019,272.876,170.955,349.245,143.497,505.954
362,NA,NA,325.722,458.934,282.603,270.841,310.085,353.21,313.948,480.503,235.587,537.292,241.515,351.258,274.856,286.568,223.78,280.629,151.404,453.059,259.019,272.871,170.956,349.243,143.49,505.936
363,NA,NA,325.712,458.941,282.598,270.841,310.074,353.217,313.939,480.511,235.565,537.312,241.51,351.262,274.851,286.56,223.783,280.637,151.408,453.062,257.235,272.869,170.952,349.244,141.58,505.941
364,NA,NA,325.705,458.953,282.601,270.841,310.074,353.226,315.932,531.425,233.659,539.272,241.508,353.062,274.845,286.555,223.784,280.632,151.409,453.081,257.232,272.867,170.948,349.252,141.576,505.962
365,NA,NA,325.698,458.956,282.603,270.84,310.069,353.224,317.852,533.379,233.666,539.279,241.505,351.268,274.843,286.556,223.782,280.632,151.415,453.057,257.233,272.865,170.945,349.245,141.534,505.919
366,NA,NA,325.705,458.947,282.607,270.838,310.067,353.226,317.85,533.385,233.663,539.268,241.507,351.263,274.843,286.553,223.785,280.638,151.424,451.137,257.233,272.863,170.948,349.239,139.619,504.016
367,NA,NA,325.713,458.943,282.609,270.833,310.069,353.226,317.863,533.384,233.663,539.263,241.505,351.262,274.842,286.551,223.782,280.629,153.279,451.12,257.231,272.862,170.944,349.241,139.596,503.989
368,NA,NA,325.721,458.946,282.617,270.827,310.067,353.226,317.861,533.389,233.648,539.272,241.504,351.262,274.842,286.548,223.785,280.629,153.279,451.118,257.229,272.862,170.937,349.242,139.6,503.991
369,NA,NA,325.728,458.944,282.617,270.821,310.07,353.215,317.861,533.377,233.642,539.265,241.506,351.25,274.842,286.54,223.794,280.639,153.286,451.099,257.228,272.858,170.945,349.233,141.527,503.971
370,NA,NA,325.718,458.948,282.623,270.82,310.069,353.211,317.85,533.378,233.656,541.194,241.508,351.249,274.848,286.54,223.8,280.652,153.291,451.106,257.228,272.858,170.947,349.235,139.635,503.972
371,NA,NA,325.714,458.956,282.613,270.819,310.062,353.208,315.929,533.385,233.644,541.196,241.506,351.246,274.851,286.528,223.799,280.656,153.287,451.111,257.228,272.853,170.942,349.231,139.632,503.97
372,NA,NA,325.717,458.963,282.613,270.82,310.059,353.208,315.93,533.389,233.625,541.186,241.506,351.248,274.856,286.523,223.793,280.649,151.425,451.121,257.23,272.848,170.938,349.232,141.53,503.986
373,NA,NA,325.723,460.841,282.616,270.817,310.065,353.205,317.865,533.385,233.652,539.29,241.511,351.244,274.864,286.522,223.795,280.634,153.278,451.103,257.233,272.85,170.943,349.229,139.627,503.963
374,NA,NA,325.718,458.961,282.627,270.819,310.065,353.197,317.877,533.363,233.653,541.189,241.512,351.239,274.879,286.52,223.796,280.634,153.282,451.084,259.018,272.845,170.944,349.227,139.624,502.041
375,NA,NA,323.802,457.002,282.651,270.809,310.076,353.206,315.894,480.522,237.579,531.413,241.529,351.248,274.881,286.529,223.797,280.646,151.375,453.082,259.021,272.841,170.97,349.244,149.408,507.877
376,NA,NA,323.81,458.903,282.651,270.819,310.077,353.195,315.931,482.462,239.453,529.481,241.528,351.244,274.88,286.534,223.784,280.632,151.379,453.072,259.026,272.853,170.979,349.245,149.406,505.984
377,NA,NA,323.809,458.905,284.534,270.837,310.082,353.194,317.877,529.455,239.465,531.414,241.539,351.246,274.886,286.542,223.786,278.748,151.386,453.083,259.03,272.855,172.884,349.253,149.397,505.973
378,NA,NA,325.705,456.999,284.529,270.86,310.082,353.194,319.815,482.483,239.451,533.391,241.536,351.242,274.891,286.555,223.797,280.644,151.383,453.06,259.039,272.867,172.876,349.253,149.364,505.961
379,NA,NA,325.732,457.002,284.548,270.887,310.081,353.202,319.834,482.475,237.524,533.399,241.541,351.239,274.895,286.57,223.812,280.67,151.394,451.135,259.045,272.878,172.869,349.244,149.344,505.954
380,NA,NA,325.722,456.988,284.568,270.9,311.971,353.209,319.829,482.475,235.617,533.388,241.548,351.245,276.716,288.375,223.827,280.68,151.403,451.102,259.066,272.886,172.881,349.247,147.46,504.011
381,NA,NA,325.728,456.965,284.578,272.713,310.087,353.202,319.825,482.48,235.591,531.434,241.546,351.246,276.724,288.378,223.823,282.587,151.396,451.091,259.079,272.888,172.879,349.253,149.367,505.928
382,NA,NA,325.743,455.044,284.595,272.737,310.076,353.195,319.848,482.477,233.657,529.485,241.542,351.237,276.729,288.4,223.831,282.58,151.389,451.093,259.09,272.905,172.872,349.243,149.409,505.957
383,NA,NA,325.752,455.03,284.606,272.749,310.07,353.191,319.84,480.528,233.638,527.488,241.542,351.229,276.735,288.413,223.848,282.611,151.383,451.083,259.096,274.699,172.873,349.228,151.344,507.88
384,NA,NA,327.652,456.955,284.606,272.748,310.069,353.193,319.857,482.477,233.627,527.532,241.539,351.232,276.732,288.415,223.846,282.604,151.379,451.092,259.099,274.702,172.875,349.23,151.335,507.888
385,NA,NA,327.655,456.96,286.452,272.749,310.074,353.195,319.854,484.423,233.627,527.532,241.539,351.239,276.736,288.416,223.854,282.591,151.376,451.111,259.101,274.702,172.869,349.238,151.372,507.921
386,NA,NA,327.653,456.962,286.462,272.741,310.08,353.198,321.785,486.385,233.614,529.466,241.543,351.237,276.73,288.399,223.856,282.583,151.377,451.111,259.098,272.898,172.873,349.239,149.45,507.899
387,NA,NA,327.662,456.971,286.453,272.722,310.079,353.199,321.79,486.384,233.636,527.505,241.546,351.24,276.733,288.383,223.853,282.578,151.382,451.131,259.089,272.885,172.877,349.242,151.366,507.933
388,NA,NA,325.753,456.971,286.469,272.718,310.077,353.202,319.852,486.383,233.646,527.512,241.545,351.241,276.724,288.379,223.848,280.68,151.381,451.123,259.079,272.878,172.871,349.24,151.38,507.935
389,NA,NA,325.721,458.902,284.593,270.88,310.084,353.215,319.813,484.415,233.642,527.524,241.539,351.251,276.714,286.561,223.827,280.659,151.378,451.135,259.056,272.862,170.973,349.244,151.368,507.944
390,NA,NA,325.725,457.004,284.578,270.836,310.071,353.21,319.806,482.475,233.628,527.494,241.525,351.247,276.704,286.54,223.796,280.642,151.37,453.042,259.043,272.847,170.954,349.242,151.368,507.937
391,NA,NA,325.727,458.906,284.561,270.82,310.062,353.215,317.893,525.556,233.631,527.537,241.516,351.255,274.894,286.528,223.783,278.717,151.367,453.043,259.037,272.835,170.945,349.247,151.384,507.931
392,NA,NA,325.716,458.901,284.535,270.811,310.044,353.21,319.809,525.556,233.656,527.529,241.501,351.254,274.885,286.519,223.777,278.7,151.362,453.069,259.029,272.834,170.933,349.247,153.325,509.851
393,NA,NA,325.693,456.978,284.522,270.816,310.027,353.196,317.866,484.416,235.574,527.502,241.5,351.244,274.877,286.516,223.781,278.69,151.351,453.08,259.026,272.838,170.937,349.239,155.26,509.893
394,NA,NA,323.809,456.981,282.632,270.829,310.038,353.198,317.89,525.545,233.668,529.448,241.499,351.244,274.867,286.52,223.791,278.718,151.355,453.047,259.026,272.849,170.927,349.238,151.361,507.947
395,NA,NA,323.814,456.991,282.629,270.822,310.042,353.209,317.879,486.384,235.571,529.47,241.5,351.251,274.864,286.516,223.796,280.631,151.365,453.029,259.02,272.853,170.925,349.245,149.448,507.914
396,NA,NA,323.818,456.997,282.627,270.822,310.038,353.204,317.891,525.561,233.662,531.409,241.5,351.249,274.867,286.513,223.79,280.629,151.375,451.126,259.022,272.844,170.929,349.249,149.442,507.888
397,NA,NA,323.825,456.976,282.632,270.827,310.036,353.194,317.876,525.565,233.653,531.416,241.501,351.239,274.866,286.519,223.789,280.634,151.384,451.101,259.022,272.853,170.933,349.241,149.419,507.87
398,NA,NA,325.705,458.899,282.647,270.814,310.054,353.196,317.882,529.459,233.648,537.284,241.509,351.244,274.889,286.533,223.784,280.663,151.391,451.071,259.03,272.855,170.941,349.245,147.421,503.983
399,NA,NA,325.701,458.897,282.648,270.849,310.052,353.189,317.877,529.457,233.642,537.279,241.519,351.241,276.711,286.562,223.801,280.671,151.394,449.171,259.043,272.886,170.958,349.243,147.416,500.103
400,NA,NA,325.726,458.933,284.567,272.751,310.05,353.202,319.82,527.496,233.66,529.467,241.532,351.247,276.738,288.436,223.849,282.638,151.371,451.116,259.096,274.732,170.955,349.254,149.387,505.938
401,NA,NA,325.748,458.912,286.454,272.793,310.068,353.199,319.851,525.547,235.588,527.515,241.543,351.244,276.769,288.477,223.877,284.584,151.358,451.112,259.131,274.77,170.971,349.258,149.411,505.95
402,NA,NA,325.729,458.906,286.46,272.857,311.984,353.216,319.826,525.539,235.561,529.466,241.551,351.25,276.789,288.511,225.706,284.587,151.338,453.064,259.161,274.801,172.882,349.248,151.337,507.893
403,NA,NA,325.704,458.91,286.494,272.906,311.996,353.23,317.889,525.543,233.655,533.385,241.557,351.266,276.787,288.548,225.742,284.594,151.336,453.08,259.182,274.825,172.922,349.253,151.352,507.922
404,NA,NA,325.713,458.918,286.521,274.696,312.016,353.245,317.875,525.538,233.661,533.378,241.559,353.061,276.814,288.573,225.747,284.571,151.348,453.041,259.198,274.836,172.921,349.257,149.439,507.874
405,NA,NA,325.711,458.909,286.53,274.699,312.022,353.25,317.864,525.534,233.647,529.474,243.345,351.265,278.671,288.58,225.753,284.578,151.369,451.108,259.21,274.842,172.914,349.247,149.439,507.878
406,NA,NA,325.706,458.901,286.519,274.701,312.018,353.243,317.882,523.61,235.564,529.472,243.345,351.261,278.664,288.569,225.737,284.548,151.357,451.08,259.211,274.837,172.907,349.249,149.44,507.874
407,NA,NA,325.688,457.002,286.499,272.897,312.02,353.241,317.882,523.597,235.581,527.49,243.349,351.255,276.807,288.531,225.733,284.56,151.347,451.084,259.205,274.818,172.906,349.244,153.307,507.915
408,NA,NA,325.701,457,286.476,272.851,312.016,353.244,319.813,523.611,235.568,527.511,243.347,351.256,276.809,288.49,225.718,282.634,151.345,451.092,259.187,274.788,172.902,349.248,151.359,507.887
409,NA,NA,325.694,456.991,286.49,272.815,311.99,353.235,317.884,525.555,235.569,525.578,241.553,351.247,278.666,288.475,225.714,282.592,151.355,451.088,259.182,274.768,172.884,349.236,151.352,507.888
410,NA,NA,325.705,458.902,286.47,272.76,311.993,353.242,319.841,482.479,231.716,527.526,241.54,351.25,276.786,288.431,225.685,280.662,151.363,451.088,259.141,274.726,170.972,349.23,149.453,507.871
411,NA,NA,323.8,458.933,284.592,272.731,311.974,353.232,317.865,525.565,233.608,531.425,241.53,351.25,276.746,288.403,223.82,278.731,151.37,451.105,259.109,272.905,170.949,349.23,149.428,505.978
412,NA,NA,323.795,458.953,282.648,272.704,310.071,353.21,317.857,484.433,233.644,533.367,241.519,351.245,274.87,288.379,223.777,278.676,151.383,451.103,259.046,272.887,170.956,349.228,149.396,505.984
413,NA,NA,323.778,458.906,280.626,272.725,310.032,353.188,313.961,482.458,235.577,531.427,241.5,351.244,274.764,288.375,223.803,278.707,151.404,449.172,257.206,272.894,170.947,349.24,149.355,505.931
414,NA,NA,323.746,456.981,278.673,272.783,308.155,353.175,313.942,482.469,233.658,533.368,241.479,351.242,272.835,288.414,223.781,278.744,151.383,451.092,257.092,274.693,170.938,349.247,149.44,507.86
415,NA,NA,323.729,456.951,276.756,272.799,308.148,353.162,312.006,523.6,233.625,531.442,241.469,351.237,272.735,288.463,221.876,280.658,151.38,451.103,255.14,274.734,169.027,349.228,151.369,507.912
416,288.546,274.768,323.74,456.96,274.883,272.87,308.15,353.192,310.029,480.489,231.676,533.388,241.471,351.253,270.785,288.513,219.897,280.655,151.38,451.096,251.299,274.762,169.025,349.223,149.433,507.875
417,288.486,274.9,323.74,455.029,274.732,274.743,308.149,353.19,312.004,482.462,231.664,529.47,241.467,351.256,264.977,288.531,217.939,282.585,151.382,451.102,247.384,274.791,169.026,349.23,151.34,507.905
418,288.393,280.647,323.721,453.092,272.846,274.808,308.128,353.18,311.987,523.599,231.704,525.555,241.457,351.249,261.108,290.376,215.994,284.533,151.389,451.087,245.393,274.854,169.028,349.219,151.379,507.884
419,286.449,282.637,323.731,453.051,272.748,276.706,308.117,353.176,311.994,523.576,231.703,523.601,241.444,351.243,259.152,290.491,214.091,284.537,151.384,451.11,243.504,276.714,169.032,349.214,153.316,507.896
