Frame,Time,X,Y
878,35.12,184.558877,182.810002
879,35.16,184.417503,182.884806
880,35.2,184.245702,182.975854
881,35.24,184.097179,183.066834
882,35.28,183.969843,183.167952
883,35.32,183.86643,183.299282
884,35.36,183.789088,183.471222
885,35.4,183.730384,183.681329
886,35.44,183.672309,183.909263
887,35.48,183.658373,184.164492
888,35.52,183.676378,184.416102
889,35.56,183.694316,184.656871
890,35.6,183.732076,184.823923
891,35.64,183.814967,184.982591
892,35.68,183.906283,185.082982
893,35.72,184.003762,185.143784
894,35.76,184.118793,185.189888
895,35.8,184.216335,185.179206
896,35.84,184.299854,185.14514
897,35.88,184.355844,185.090201
898,35.92,184.391438,185.022939
899,35.96,184.382783,184.972733
900,36,184.405758,184.940992
901,36.04,184.406195,184.921557
902,36.08,184.424985,184.917045
903,36.12,184.447086,184.922147
904,36.16,184.496366,184.923991
905,36.2,184.57583,184.934295
906,36.24,184.675436,184.944563
907,36.28,184.78025,184.965636
908,36.32,184.888492,184.974969
909,36.36,184.996259,185.018029
910,36.4,185.090883,185.021763
911,36.44,185.15561,185.044348
912,36.48,185.226885,185.05629
913,36.52,185.283306,185.073291
914,36.56,185.312157,185.091276
915,36.6,185.348977,185.111932
916,36.64,185.362911,185.142713
917,36.68,185.379308,185.177621
918,36.72,185.39055,185.202755
919,36.76,185.394633,185.255524
920,36.8,185.400301,185.299543
921,36.84,185.408005,185.320174
922,36.88,185.408686,185.346172
923,36.92,185.400297,185.341406
924,36.96,185.346503,185.309495
925,37,185.255205,185.227397
926,37.04,185.146729,185.127872
927,37.08,185.030024,185.005822
928,37.12,184.897814,184.860963
929,37.16,184.756411,184.696863
930,37.2,184.60465,184.518389
931,37.24,184.453962,184.334878
932,37.28,184.314679,184.140295
933,37.32,184.161132,183.959461
934,37.36,184.002169,183.77275
935,37.4,183.851195,183.620735
936,37.44,183.668227,183.432774
937,37.48,183.477891,183.276908
938,37.52,183.287259,183.127844
939,37.56,183.078266,182.985556
940,37.6,182.863492,182.834528
941,37.64,182.657224,182.689359
942,37.68,182.463162,182.538518
943,37.72,182.262275,182.371662
944,37.76,182.056579,182.184036
945,37.8,181.844872,182.025204
946,37.84,181.625481,181.859722
947,37.88,181.398326,181.711676
948,37.92,181.118882,181.56929
949,37.96,180.850019,181.480958
950,38,180.568547,181.4069
951,38.04,180.260616,181.310582
952,38.08,179.952152,181.238336
953,38.12,179.6705,181.157726
954,38.16,179.417479,181.047251
955,38.2,179.206705,180.894818
956,38.24,179.010024,180.764893
957,38.28,178.804323,180.656093
958,38.32,178.62651,180.524303
959,38.36,178.477017,180.411468
960,38.4,178.349649,180.279465
961,38.44,178.256195,180.159234
962,38.48,178.186587,180.056157
963,38.52,178.154808,179.974124
964,38.56,178.174052,179.951494
965,38.6,178.226045,179.953875
966,38.64,178.346006,179.998403
967,38.68,178.509928,180.060325
968,38.72,178.717889,180.154433
969,38.76,178.945059,180.227824
970,38.8,179.194832,180.311706
971,38.84,179.440141,180.40053
972,38.88,179.701412,180.477263
973,38.92,179.937553,180.541482
974,38.96,180.149545,180.635544
975,39,180.304516,180.699854
976,39.04,180.42916,180.745575
977,39.08,180.556504,180.786457
978,39.12,180.687826,180.837521
979,39.16,180.815985,180.951378
980,39.2,180.935761,181.05709
981,39.24,181.049376,181.163875
982,39.28,181.167615,181.286208
983,39.32,181.272748,181.389993
984,39.36,181.36663,181.497321
985,39.4,181.466845,181.588809
986,39.44,181.566561,181.688945
987,39.48,181.670725,181.780479
988,39.52,181.739961,181.85166
989,39.56,181.829977,181.910179
990,39.6,181.935848,181.944743
991,39.64,182.004065,181.961477
992,39.68,182.076856,181.962211
993,39.72,182.144465,181.96637
994,39.76,182.214216,181.965591
995,39.8,182.250862,181.947276
996,39.84,182.27388,181.929513
997,39.88,182.280283,181.902751
998,39.92,182.286101,181.871573
999,39.96,182.286224,181.856441
1000,40,182.303167,181.860565
1001,40.04,182.317145,181.865445
1002,40.08,182.30766,181.89688
1003,40.12,182.289796,181.930971
1004,40.16,182.28282,181.962002
1005,40.2,182.290844,181.997594
1006,40.24,182.300199,182.032686
1007,40.28,182.32953,182.05821
1008,40.32,182.349493,182.08764
1009,40.36,182.391253,182.113987
1010,40.4,182.412218,182.136882
1011,40.44,182.463229,182.172384
1012,40.48,182.51687,182.207044
1013,40.52,182.591753,182.230273
1014,40.56,182.659143,182.264515
1015,40.6,182.730561,182.286961
1016,40.64,182.783406,182.301799
1017,40.68,182.84337,182.324518
1018,40.72,182.903328,182.352349
1019,40.76,182.936996,182.362118
1020,40.8,182.991881,182.378483
1021,40.84,183.038977,182.372742
1022,40.88,183.067511,182.358034
1023,40.92,183.096869,182.324153
1024,40.96,183.113974,182.309357
1025,41,183.130373,182.303603
1026,41.04,183.143342,182.295638
1027,41.08,183.132257,182.299445
1028,41.12,183.119234,182.30399
1029,41.16,183.125599,182.321478
1030,41.2,183.128782,182.350837
1031,41.24,183.140367,182.38075
1032,41.28,183.148628,182.408111
1033,41.32,183.153744,182.442618
1034,41.36,183.167594,182.486808
1035,41.4,183.183911,182.532236
1036,41.44,183.199106,182.583401
1037,41.48,183.214104,182.637064
1038,41.52,183.237798,182.687637
1039,41.56,183.261334,182.747107
1040,41.6,183.281294,182.779759
1041,41.64,183.282882,182.817531
1042,41.68,183.297587,182.846217
1043,41.72,183.316723,182.861442
1044,41.76,183.327904,182.875043
1045,41.8,183.344248,182.867075
1046,41.84,183.36221,182.864809
1047,41.88,183.369799,182.867249
1048,41.92,183.38177,182.88995
1049,41.96,183.384612,182.889662
1050,42,183.418034,182.909707
1051,42.04,183.394528,182.909699
1052,42.08,183.379333,182.917212
1053,42.12,183.358546,182.929312
1054,42.16,183.346076,182.934183
1055,42.2,183.332599,182.945808
1056,42.24,183.322119,182.957142
1057,42.28,183.313077,182.954626
1058,42.32,183.301595,182.956093
1059,42.36,183.296464,182.981313
1060,42.4,183.291757,182.991567
1061,42.44,183.289985,182.998899
1062,42.48,183.297771,182.9963
1063,42.52,183.296509,182.994625
1064,42.56,183.302572,182.995276
1065,42.6,183.306715,182.998545
1066,42.64,183.30193,183.014358
1067,42.68,183.313078,183.037719
1068,42.72,183.307858,183.046016
1069,42.76,183.308804,183.051305
1070,42.8,183.317919,183.053241
1071,42.84,183.326542,183.069913
1072,42.88,183.329356,183.076835
1073,42.92,183.335397,183.074567
1074,42.96,183.334639,183.067426
1075,43,183.329134,183.067186
1076,43.04,183.330656,183.067798
1077,43.08,183.32942,183.07182
1078,43.12,183.330934,183.076979
1079,43.16,183.309257,183.077269
1080,43.2,183.299691,183.083538
1081,43.24,183.294341,183.083906
1082,43.28,183.291711,183.084698
1083,43.32,183.293085,183.083115
1084,43.36,183.280994,183.08046
1085,43.4,183.226431,183.032383
1086,43.44,183.114666,182.982895
1087,43.48,182.980132,182.919097
1088,43.52,182.842049,182.853533
1089,43.56,182.705476,182.805053
1090,43.6,182.573146,182.764588
1091,43.64,182.486741,182.759892
1092,43.68,182.413075,182.766076
1093,43.72,182.377286,182.775005
1094,43.76,182.33315,182.771589
1095,43.8,182.288803,182.758996
1096,43.84,182.236076,182.732672
1097,43.88,182.184044,182.717774
1098,43.92,182.15624,182.702011
1099,43.96,182.125396,182.704606
1100,44,182.105959,182.697526
1101,44.04,182.099665,182.699696
1102,44.08,182.112571,182.718653
1103,44.12,182.124506,182.735048
1104,44.16,182.129457,182.756153
1105,44.2,182.138549,182.784961
1106,44.24,182.157719,182.809541
1107,44.28,182.181292,182.822486
1108,44.32,182.208697,182.846064
1109,44.36,182.238476,182.851763
1110,44.4,182.266576,182.863158
1111,44.44,182.301329,182.879311
1112,44.48,182.331062,182.881202
1113,44.52,182.352014,182.883923
1114,44.56,182.385772,182.888935
1115,44.6,182.432894,182.914209
1116,44.64,182.46794,182.941054
1117,44.68,182.498976,182.960988
1118,44.72,182.533914,182.997262
1119,44.76,182.558521,183.009352
1120,44.8,182.594325,183.042365
1121,44.84,182.608204,183.065596
1122,44.88,182.632749,183.087847
1123,44.92,182.649856,183.1013
1124,44.96,182.655193,183.126112
1125,45,182.662857,183.135055
1126,45.04,182.678478,183.148521
1127,45.08,182.689098,183.142707
1128,45.12,182.704273,183.134957
1129,45.16,182.709695,183.13164
1130,45.2,182.717201,183.131384
1131,45.24,182.728223,183.13953
1132,45.28,182.738104,183.144652
1133,45.32,182.741905,183.168685
1134,45.36,182.735258,183.170186
1135,45.4,182.732249,183.175013
1136,45.44,182.714128,183.177229
1137,45.48,182.703173,183.181326
1138,45.52,182.69582,183.183123
1139,45.56,182.692055,183.189332
1140,45.6,182.696295,183.196419
1141,45.64,182.70651,183.198829
1142,45.68,182.702642,183.193583
1143,45.72,182.699904,183.190342
1144,45.76,182.702352,183.19254
1145,45.8,182.714765,183.177849
1146,45.84,182.725983,183.166779
1147,45.88,182.715664,183.149425
1148,45.92,182.711929,183.136903
1149,45.96,182.733086,183.135063
1150,46,182.74329,183.135888
1151,46.04,182.741411,183.145533
1152,46.08,182.740808,183.144873
1153,46.12,182.7407,183.155552
1154,46.16,182.729774,183.158433
1155,46.2,182.72593,183.160175
1156,46.24,182.713604,183.155973
1157,46.28,182.68836,183.162004
1158,46.32,182.666597,183.170362
1159,46.36,182.656582,183.173852
1160,46.4,182.653181,183.174425
1161,46.44,182.655828,183.168538
1162,46.48,182.648594,183.159906
1163,46.52,182.639061,183.143622
1164,46.56,182.643475,183.136137
1165,46.6,182.642214,183.134242
1166,46.64,182.646743,183.134072
1167,46.68,182.647968,183.111986
1168,46.72,182.65825,183.093481
1169,46.76,182.672867,183.071231
1170,46.8,182.678037,183.053618
1171,46.84,182.682578,183.047457
1172,46.88,182.672919,183.039576
1173,46.92,182.662338,183.033938
1174,46.96,182.660033,183.024744
1175,47,182.639269,183.01421
1176,47.04,182.61822,183.011084
1177,47.08,182.595529,183.002122
1178,47.12,182.582799,182.992162
1179,47.16,182.580599,182.979044
1180,47.2,182.562044,182.956773
1181,47.24,182.536055,182.937264
1182,47.28,182.538012,182.923428
1183,47.32,182.530005,182.905162
1184,47.36,182.526454,182.879856
1185,47.4,182.510932,182.883852
1186,47.44,182.505518,182.859244
1187,47.48,182.506458,182.836172
1188,47.52,182.505869,182.820979
1189,47.56,182.499177,182.806245
1190,47.6,182.493932,182.793581
1191,47.64,182.496738,182.798066
1192,47.68,182.486872,182.804162
1193,47.72,182.472358,182.819146
1194,47.76,182.461118,182.834682
1195,47.8,182.457603,182.850185
1196,47.84,182.453377,182.866222
1197,47.88,182.45418,182.877763
1198,47.92,182.454211,182.885834
1199,47.96,182.459131,182.891676
1200,48,182.449483,182.922747
1201,48.04,182.435243,182.941612
1202,48.08,182.43531,182.958644
1203,48.12,182.439586,182.963174
1204,48.16,182.440351,182.969993
1205,48.2,182.459646,182.972466
1206,48.24,182.462992,182.982027
1207,48.28,182.473987,182.984068
1208,48.32,182.468569,182.981057
1209,48.36,182.4866,182.978591
1210,48.4,182.500786,182.976527
1211,48.44,182.496325,182.983797
1212,48.48,182.491834,182.991464
1213,48.52,182.485895,182.99906
1214,48.56,182.482579,183.011672
1215,48.6,182.469685,183.023439
1216,48.64,182.453394,183.028218
1217,48.68,182.419022,183.030309
1218,48.72,182.391379,183.030913
1219,48.76,182.390353,183.032954
1220,48.8,182.398652,183.024886
1221,48.84,182.395629,183.019106
1222,48.88,182.388822,183.017474
1223,48.92,182.392401,183.011757
1224,48.96,182.395413,183.019227
1225,49,182.39421,183.016899
1226,49.04,182.395858,183.004113
1227,49.08,182.397192,182.993179
1228,49.12,182.41444,182.988815
1229,49.16,182.441893,182.965244
1230,49.2,182.461009,182.953291
1231,49.24,182.472725,182.954696
1232,49.28,182.484448,182.955796
1233,49.32,182.499144,182.964634
1234,49.36,182.512626,182.978596
1235,49.4,182.519245,182.987677
1236,49.44,182.51799,183.001181
1237,49.48,182.512183,182.996666
1238,49.52,182.510586,182.989929
1239,49.56,182.513975,182.973542
1240,49.6,182.514707,182.963297
1241,49.64,182.524115,182.969155
1242,49.68,182.529556,182.965287
1243,49.72,182.534619,182.965722
1244,49.76,182.538522,182.954939
1245,49.8,182.532331,182.95034
1246,49.84,182.536902,182.937627
1247,49.88,182.536781,182.935972
1248,49.92,182.549579,182.928954
1249,49.96,182.564889,182.917146
1250,50,182.601382,182.923118
1251,50.04,182.635157,182.910295
1252,50.08,182.658141,182.895575
1253,50.12,182.665749,182.883325
1254,50.16,182.67538,182.874863
1255,50.2,182.678624,182.868469
1256,50.24,182.674502,182.862326
1257,50.28,182.663829,182.864626
1258,50.32,182.6346,182.857699
1259,50.36,182.623905,182.848758
1260,50.4,182.604396,182.836609
1261,50.44,182.573353,182.83091
1262,50.48,182.542319,182.807262
1263,50.52,182.531514,182.795975
1264,50.56,182.517447,182.775569
1265,50.6,182.509661,182.762604
1266,50.64,182.493267,182.724027
1267,50.68,182.493271,182.717153
1268,50.72,182.49183,182.704867
1269,50.76,182.482565,182.693535
1270,50.8,182.479847,182.675825
1271,50.84,182.478983,182.661267
1272,50.88,182.494487,182.641028
1273,50.92,182.50075,182.63307
1274,50.96,182.503871,182.624104
1275,51,182.499512,182.630099
1276,51.04,182.506045,182.663254
1277,51.08,182.504295,182.685683
1278,51.12,182.514928,182.721727
1279,51.16,182.517011,182.745208
1280,51.2,182.500663,182.763161
1281,51.24,182.50088,182.769625
1282,51.28,182.494166,182.766693
1283,51.32,182.498857,182.764198
1284,51.36,182.509718,182.76234
1285,51.4,182.513046,182.758995
1286,51.44,182.517719,182.758312
1287,51.48,182.534887,182.750042
1288,51.52,182.553097,182.737734
1289,51.56,182.558621,182.736547
1290,51.6,182.569721,182.746453
1291,51.64,182.57439,182.749473
1292,51.68,182.588622,182.745811
1293,51.72,182.602653,182.727153
1294,51.76,182.620337,182.703937
1295,51.8,182.627755,182.695102
1296,51.84,182.637984,182.691331
1297,51.88,182.636659,182.692196
1298,51.92,182.623523,182.707286
1299,51.96,182.621329,182.724555
1300,52,182.606673,182.731639
1301,52.04,182.591759,182.749156
1302,52.08,182.576238,182.751871
1303,52.12,182.562663,182.759582
1304,52.16,182.567725,182.761611
1305,52.2,182.557379,182.761128
1306,52.24,182.54748,182.761396
1307,52.28,182.56204,182.76833
1308,52.32,182.559568,182.780876
1309,52.36,182.562297,182.780651
1310,52.4,182.559896,182.763648
1311,52.44,182.564761,182.760777
1312,52.48,182.571991,182.757593
1313,52.52,182.593438,182.744395
1314,52.56,182.61286,182.739658
1315,52.6,182.630687,182.732186
1316,52.64,182.62357,182.725165
1317,52.68,182.615057,182.725719
1318,52.72,182.605024,182.727065
1319,52.76,182.596596,182.734783
1320,52.8,182.588708,182.73914
1321,52.84,182.562547,182.738053
1322,52.88,182.556992,182.746557
1323,52.92,182.543146,182.747017
1324,52.96,182.527743,182.745524
1325,53,182.508629,182.747455
1326,53.04,182.498529,182.760097
1327,53.08,182.492741,182.768339
1328,53.12,182.500845,182.768215
1329,53.16,182.497264,182.768106
1330,53.2,182.496275,182.767137
1331,53.24,182.493415,182.747014
1332,53.28,182.501678,182.731643
1333,53.32,182.506681,182.717392
1334,53.36,182.509594,182.706635
1335,53.4,182.51288,182.691764
1336,53.44,182.521397,182.676203
1337,53.48,182.526586,182.667584
1338,53.52,182.521757,182.663894
1339,53.56,182.514241,182.658053
1340,53.6,182.505029,182.65569
1341,53.64,182.48977,182.65155
1342,53.68,182.464697,182.639631
1343,53.72,182.448392,182.634363
1344,53.76,182.420947,182.626059
1345,53.8,182.417069,182.622274
1346,53.84,182.414481,182.624177
1347,53.88,182.394327,182.608765
1348,53.92,182.377494,182.602991
1349,53.96,182.378539,182.613695
1350,54,182.387554,182.608994
1351,54.04,182.382078,182.607795
1352,54.08,182.38249,182.611889
1353,54.12,182.4021,182.662702
1354,54.16,182.415005,182.69141
1355,54.2,182.420715,182.694183
1356,54.24,182.425759,182.693154
1357,54.28,182.435466,182.679364
1358,54.32,182.446465,182.667383
1359,54.36,182.459763,182.675534
1360,54.4,182.469076,182.694082
1361,54.44,182.472681,182.714338
1362,54.48,182.476275,182.738482
1363,54.52,182.475763,182.755296
1364,54.56,182.479656,182.786206
1365,54.6,182.463035,182.787724
1366,54.64,182.447408,182.797621
1367,54.68,182.443414,182.798709
1368,54.72,182.430702,182.799026
1369,54.76,182.416057,182.794691
1370,54.8,182.40821,182.793509
1371,54.84,182.42008,182.792711
1372,54.88,182.432216,182.802946
1373,54.92,182.434555,182.807128
1374,54.96,182.454225,182.804825
1375,55,182.471634,182.800176
1376,55.04,182.482597,182.787478
1377,55.08,182.489035,182.796248
1378,55.12,182.49097,182.803412
1379,55.16,182.501697,182.813767
1380,55.2,182.516283,182.826006
1381,55.24,182.52011,182.839216
1382,55.28,182.515537,182.849188
1383,55.32,182.51829,182.863605
1384,55.36,182.521642,182.869775
1385,55.4,182.525869,182.869282
1386,55.44,182.523975,182.872711
1387,55.48,182.521758,182.877398
1388,55.52,182.518497,182.879239
1389,55.56,182.534597,182.863036
1390,55.6,182.542563,182.830434
1391,55.64,182.560795,182.82061
1392,55.68,182.567983,182.801451
1393,55.72,182.579172,182.78575
1394,55.76,182.611504,182.788425
1395,55.8,182.638156,182.780272
1396,55.84,182.667282,182.764307
1397,55.88,182.701497,182.750735
1398,55.92,182.73239,182.746415
1399,55.96,182.7445,182.747139
1400,56,182.769258,182.744034
1401,56.04,182.759722,182.740943
1402,56.08,182.754732,182.736826
1403,56.12,182.738882,182.723138
1404,56.16,182.689635,182.701195
1405,56.2,182.545065,182.661049
1406,56.24,182.384325,182.585638
1407,56.28,182.226567,182.492888
1408,56.32,182.176201,182.380973
1409,56.36,182.210253,182.224109
1410,56.4,182.281464,182.068519
1411,56.44,182.319647,181.901954
1412,56.48,182.198372,181.714106
1413,56.52,181.9237,181.499263
1414,56.56,181.546697,181.28645
1415,56.6,181.139189,181.021289
1416,56.64,180.692316,180.754097
1417,56.68,180.310342,180.47484
1418,56.72,180.03346,180.175572
1419,56.76,179.904341,179.852926
1420,56.8,179.852382,179.519905
1421,56.84,179.822003,179.213906
1422,56.88,179.752604,178.923899
1423,56.92,179.56928,178.62977
1424,56.96,179.238535,178.305526
1425,57,178.869875,178.00283
1426,57.04,178.549944,177.750221
1427,57.08,178.374822,177.54508
1428,57.12,178.275798,177.40954
1429,57.16,178.291669,177.3048
1430,57.2,178.337814,177.26407
1431,57.24,178.322069,177.248639
1432,57.28,178.237314,177.252265
1433,57.32,178.117614,177.285655
1434,57.36,177.970508,177.295949
1435,57.4,177.866402,177.288207
1436,57.44,177.782863,177.260831
1437,57.48,177.660232,177.196215
1438,57.52,177.438718,177.136968
1439,57.56,177.250546,177.095076
1440,57.6,177.103942,177.047959
1441,57.64,177.074091,176.984246
1442,57.68,177.098137,176.910826
1443,57.72,177.094552,176.884588
1444,57.76,177.049632,176.89118
1445,57.8,176.96335,176.923652
1446,57.84,176.891381,176.94624
1447,57.88,176.861717,176.970513
1448,57.92,176.899103,177.020594
1449,57.96,176.973784,177.022697
1450,58,177.01872,177.041059
1451,58.04,177.040539,177.08261
1452,58.08,177.066455,177.058476
1453,58.12,177.137509,176.972394
1454,58.16,177.224701,176.856044
1455,58.2,177.308373,176.697638
1456,58.24,177.395649,176.53244
1457,58.28,177.479208,176.345183
1458,58.32,177.573242,176.133624
1459,58.36,177.765123,175.932247
1460,58.4,177.968673,175.763232
1461,58.44,178.234005,175.692564
1462,58.48,178.537061,175.623099
1463,58.52,178.879569,175.550417
1464,58.56,179.184455,175.505127
1465,58.6,179.474113,175.472245
1466,58.64,179.749329,175.504598
1467,58.68,180.041811,175.539626
1468,58.72,180.288901,175.567653
1469,58.76,180.526311,175.635911
1470,58.8,180.754704,175.731466
1471,58.84,181.020191,175.848285
1472,58.88,181.325571,175.992497
1473,58.92,181.664178,176.108224
1474,58.96,182.011013,176.194691
1475,59,182.320157,176.325156
1476,59.04,182.569385,176.4666
1477,59.08,182.77827,176.567457
1478,59.12,182.935687,176.687838
1479,59.16,183.077368,176.777535
1480,59.2,183.196068,176.859655
1481,59.24,183.28796,176.916905
1482,59.28,183.382016,177.019317
1483,59.32,183.470166,177.128719
1484,59.36,183.552984,177.250196
1485,59.4,183.650924,177.366841
1486,59.44,183.726729,177.502742
1487,59.48,183.792498,177.635384
1488,59.52,183.841363,177.782714
1489,59.56,183.869633,177.905655
1490,59.6,183.897772,178.06387
1491,59.64,183.916442,178.249247
1492,59.68,183.948799,178.444452
1493,59.72,184.004289,178.628268
1494,59.76,184.085092,178.779935
1495,59.8,184.177556,178.917028
1496,59.84,184.29396,179.070281
1497,59.88,184.433536,179.26633
1498,59.92,184.555956,179.505533
1499,59.96,184.644121,179.732146
1500,60,184.750259,179.964472
